2277,-179,638,625,-1209,-841
1300,-62,408,-3177,-7063,-5809
1165,-16,390,-2808,-5522,-3690
1111,-2,454,-2266,-4196,-2652
1070,-40,587,155,-2643,-2766
951,-32,547,1882,-2577,-3217
835,-30,421,1276,-3470,-2510
800,-53,360,-296,-3832,-476
933,-96,265,-1231,-3064,820
1105,-129,197,-1450,-2053,422
1053,-107,158,-1930,-868,-772
946,-78,290,-1807,459,-1837
981,-64,428,-856,679,-2201
1022,-103,332,327,913,-1292
1122,-214,159,561,2555,-26
1471,-284,255,-817,3573,-442
1599,-105,359,-2255,745,-3383
1615,-40,259,-878,935,-1443
1764,-42,227,-38,1566,-143
1925,-137,217,26,2093,126
1896,-234,220,315,3182,337
1989,-318,232,907,4296,245
2153,-323,350,1029,4192,-699
2287,-322,376,224,3198,-1576
2365,-270,312,-462,3338,-1777
2432,-291,298,-426,4105,-913
2670,-375,373,-654,3916,53
2927,-488,341,-521,3392,-1
3165,-574,302,-187,2633,-684
3360,-617,305,173,1538,-1499
3577,-625,368,233,-170,-2406
3613,-576,301,-142,-1963,-2507
3615,-496,176,-410,-2556,-1847
3593,-400,131,-841,-2151,180
3549,-369,194,-900,-1411,2668
3522,-353,325,-370,-882,5644
3450,-385,338,253,-1204,8251
3426,-502,311,499,-2272,9595
3315,-725,248,374,-3552,9857
3215,-1008,159,650,-3332,9218
3264,-1361,151,808,-1879,6900
3736,-1664,234,-1196,-1480,1676
3851,-1504,507,-3139,-3294,-4968
3803,-1073,636,-4461,-7187,-8973
3615,-709,409,-5165,-9879,-9107
3444,-452,173,-4220,-11495,-8433
3091,-251,-161,-2529,-10194,-6751
3136,-89,-288,-1623,-7294,-1832
3276,-59,-40,-1044,-6204,2881
3169,-189,19,609,-5317,9728
3251,-431,-60,1946,-3065,14381
3533,-757,-45,1145,-1903,17383
4572,-1728,29,-1351,-3367,11418
4090,-1806,472,-3717,-7291,5678
4125,-1420,847,-6684,-14279,4432
3962,-941,571,-8289,-19528,5089
3853,-977,134,-7963,-18735,6267
3959,-1441,18,-6804,-16954,4444
3824,-1388,-48,-7005,-16846,1009
3447,-784,-280,-6076,-15497,-48
3276,-490,-541,-4682,-11525,948
3071,-596,-519,-3954,-7220,3309
3299,-1107,-217,-4635,-7162,5441
3513,-1510,-268,-7753,-9942,3755
3570,-1616,-484,-10023,-13500,741
3565,-1068,-1279,-12477,-12096,-2906
3672,-506,-1104,-6756,-10543,-1177
4030,-424,-399,-1143,-7576,2444
4233,-932,1598,87,-11825,6161
3775,-1329,2100,2184,-19310,3199
1845,-945,1681,8412,-21894,3280
260,-247,808,17660,-21473,6810
-46,-41,-483,21169,-19340,5460
-89,-66,-456,20546,-18305,6016
-73,-51,-217,21147,-19298,6363
-76,-37,-200,20854,-19340,6513
-37,-52,-103,20864,-19685,6988
-73,-48,-190,20954,-19676,7046
-90,-45,-206,20847,-19791,7437
-64,-59,-204,20890,-19902,7712
-63,-43,-228,20853,-19997,7998
-62,-45,-210,20872,-20233,8354
-55,-63,-221,20810,-20376,8544
-33,-67,-185,20775,-20560,8735
-39,-66,-176,20722,-20800,8848
-40,-58,-216,20641,-21016,8917
-19,-69,-215,20553,-21213,8951
-12,-74,-234,20466,-21370,8983
-11,-70,-203,20392,-21587,8988
-12,-80,-225,20296,-21749,8969
-18,-68,-221,20205,-21925,8903
-14,-60,-219,20121,-22044,8835
-1,-79,-206,20025,-22223,8757
-2,-83,-222,19950,-22329,8636
-14,-79,-238,19870,-22463,8551
-15,-79,-223,19777,-22577,8395
0,-77,-221,19715,-22705,8252
5,-82,-211,19623,-22859,8035
-17,-84,-209,19554,-22980,7859
-11,-77,-218,19472,-23066,7661
-14,-96,-218,19429,-23231,7499
-18,-83,-218,19376,-23303,7340
2,-83,-218,19357,-23422,7154
-11,-83,-218,19320,-23553,7006
-1,-70,-202,19271,-23689,6797
-8,-88,-210,19253,-23797,6565
-8,-78,-221,19230,-23890,6293
-5,-72,-212,19193,-24022,5951
5,-92,-201,19200,-24134,5634
-2,-92,-199,19220,-24258,5229
15,-96,-190,19231,-24438,4701
22,-120,-191,19261,-24606,4148
21,-109,-195,19272,-24812,3438
38,-124,-192,19251,-25055,2354
23,-126,-195,19247,-25229,1537
36,-125,-189,19276,-25347,709
18,-133,-187,19306,-25522,-153
41,-134,-180,19430,-25778,-1146
38,-136,-168,19636,-26035,-2209
58,-158,-155,19881,-26459,-3345
63,-174,-124,20108,-26846,-4629
64,-172,-110,20396,-27269,-6076
91,-193,-107,20567,-27821,-7581
77,-173,-113,20756,-28227,-9175
67,-183,-110,20974,-28715,-10685
96,-209,-152,21132,-29223,-12360
100,-200,-115,21292,-29771,-14148
90,-223,-126,21422,-30282,-15935
113,-212,-77,21576,-30942,-17707
101,-220,-109,21687,-31793,-20127
101,-232,-108,21764,-32537,-21981
89,-240,-126,21781,-32768,-23788
51,-234,-138,21837,-32768,-25590
28,-231,-169,21998,-32768,-27183
11,-252,-179,22065,-32768,-28530
16,-246,-146,22178,-32533,-29949
53,-263,-185,22219,-31979,-31650
80,-278,-159,22173,-31267,-32768
15725,-1824,19127,32767,32767,32767
12415,-1244,6762,28477,-17758,-88
567,-4103,-2530,-27183,32498,32767
4675,-3206,5741,-2854,-2326,32767
5085,-2947,5701,3235,-11181,32767
2930,-2725,423,2159,4784,-29164
3065,-1389,965,-2858,11136,-32768
3133,475,2422,-2164,12577,-32768
2649,1598,2558,10561,18708,-32768
1599,1578,2666,25779,20800,-21035
735,347,2870,32767,22472,3277
2408,-358,4350,32767,14563,14177
3782,-791,4387,32767,-13122,5808
3662,-530,4529,17742,-32768,-1559
8035,-1474,-338,3075,-32768,-1112
4435,-2046,5,3870,-28944,-2592
3766,-1893,-1093,3844,-7163,-21005
2107,-896,-124,335,10714,-32768
1603,-220,1726,2682,22080,-32768
2055,406,2582,3764,18393,-26770
2212,997,2250,72,-3925,-11635
2190,796,1792,-545,-13145,-668
2379,407,1424,-540,-22757,5137
2515,183,901,1368,-27739,9371
3063,157,886,3554,-25374,12464
3941,41,644,4743,-18447,10635
4120,-75,737,3123,-11841,5590
3844,103,874,3980,-3279,2304
3537,236,787,3513,2881,404
3306,466,836,1784,4783,-2649
3209,819,1016,143,4829,-4134
3287,1121,1353,-698,4113,-2304
3496,1203,1592,-1472,1144,1784
3870,1001,1720,-1655,-4178,3990
4092,822,1629,-1409,-8409,2869
4042,798,1367,-1126,-9871,-235
3820,873,1078,-555,-9061,-2691
3445,1037,783,1260,-5551,-4028
3284,1055,733,1627,-2752,-2400
3241,1000,728,1684,-1573,-364
3162,748,670,1365,-525,7
2909,410,668,1344,1322,-681
2591,236,596,1342,2219,-1884
2251,253,482,1766,2712,-2753
1942,319,424,2023,1480,-2700
1805,357,277,2059,-454,-2390
1602,354,68,1897,-685,-2857
1451,337,-52,924,132,-3682
1403,278,6,777,1592,-4523
1394,240,208,847,1534,-5754
1353,232,205,2168,254,-6488
1341,330,137,2649,-592,-6762
1276,409,119,2731,-1454,-6850
1285,510,216,2812,-3090,-5970
1477,655,219,3148,-4187,-2311
1784,674,293,3422,-5301,89
1996,670,487,5014,-6871,2383
2283,615,507,7114,-9384,3303
2403,573,208,8248,-10100,4624
2576,564,67,7382,-10183,6370
2536,577,-10,7175,-8796,8746
2701,357,-298,5161,-6221,10147
2723,105,-475,1625,-2150,11124
2596,-94,-384,-1112,2106,10819
2409,-198,-168,-1905,5882,8821
2248,-324,132,-1158,6665,6418
2106,-234,374,875,5124,4103
2250,-183,376,1704,2384,1986
2416,-181,341,1120,-2518,1446
2435,-163,146,927,-6116,860
2363,-206,-36,1162,-6096,577
2559,-302,440,2554,-5954,-106
2516,-406,259,2666,-6629,-1183
2699,-316,351,-458,-11973,-3943
2594,-243,-57,-761,-13918,-7377
2680,-153,-274,-2542,-15556,-11709
2492,-74,-326,-3227,-12674,-15679
2210,105,-418,-1469,-10016,-15592
1875,142,-369,1012,-6185,-13539
1496,236,-354,1247,-1886,-10516
1673,238,-52,1960,-1972,-9490
1615,110,-162,2065,-1794,-9172
1536,136,-9,2805,-4157,-8978
1321,205,73,3243,-5557,-7779
1355,201,-5,2415,-5095,-4730
1561,342,-293,1938,-381,-1778
1824,171,-451,1881,4983,-1555
1755,-71,-318,1575,9642,-2597
1507,17,-404,1914,10952,-5666
1718,-110,-2,2947,10828,-10007
1447,70,-147,4608,11073,-13189
1461,-31,205,6436,10170,-13244
1175,450,-92,7917,9809,-8745
1074,496,-54,8907,10084,-1858
1359,510,20,8964,11225,4316
1567,308,136,9042,11321,9291
1747,59,707,8154,12212,12934
1801,-23,516,6756,10597,15558
1785,-27,679,9153,5454,16581
1875,-113,513,13306,837,18356
1917,-212,226,14695,-2144,20267
1924,-434,194,13422,-5752,19768
1867,-538,-191,12791,-6665,17164
1991,-633,-313,12771,-2879,10658
2010,-545,-328,10495,-1218,4024
1997,-364,-246,8561,2,-1537
1975,-189,-266,8521,870,-3680
1978,-76,-170,7890,739,-4450
1967,-55,-157,7311,-211,-4949
1862,-136,-107,6707,-1552,-5986
1674,-153,-116,6205,-1871,-8374
1410,14,-249,6250,688,-10051
1262,300,-333,6776,5573,-9545
1337,468,-187,7730,9542,-7137
1640,556,128,8934,10078,-4607
1745,464,209,10141,8979,-2612
1749,317,260,11556,8593,-3157
1602,325,249,13897,9115,-5222
1537,381,134,14286,9443,-3909
1909,491,127,14972,9195,-2379
2108,485,125,15824,5293,-3123
1987,452,129,15345,62,-2666
2090,447,253,14149,-4530,-1345
1977,446,225,15399,-3554,-1033
2084,401,349,15456,-1728,-931
1963,376,431,16340,-1170,-1801
1780,540,223,18272,-934,-2883
1525,770,-314,19716,1088,-1720
1618,877,-678,19232,6052,1013
1818,798,-790,16934,10015,3004
2003,695,-438,13886,10891,2747
1970,573,-127,12721,10610,679
1990,704,5,12022,9492,-824
2022,834,100,12415,8210,-968
2242,888,115,13076,5288,-1107
2318,895,-17,13036,991,-1529
1915,850,-555,10472,1255,-226
1974,912,-293,9268,7387,248
2099,890,2,10402,9836,195
2188,790,207,11160,5418,1154
2125,591,-65,11817,53,1067
2068,617,-100,12860,-1030,2376
2049,612,14,13305,-2858,5068
1716,416,-93,14447,-176,7616
2125,219,-158,14247,4303,9495
2567,-15,-342,11751,5770,5036
2536,57,-292,11328,7479,243
2338,303,15,10121,6120,-2328
2089,448,87,10153,687,-1358
1989,400,-156,9993,-3419,353
1945,315,-503,9426,-3210,622
1741,578,-487,10670,1192,-831
1452,765,-551,12243,5188,1673
2042,176,-186,11730,4995,1742
1991,445,-80,12619,3235,-1071
1923,659,-79,15521,1136,-2893
1586,526,-281,18831,1182,-3076
1525,356,-523,17862,1956,-638
1837,526,-375,15358,2789,1543
1861,504,-411,15825,4667,2144
1977,432,-328,15991,5441,507
2019,465,-267,16954,5323,-877
2016,607,-317,17905,4431,506
2069,596,-335,17839,3958,3354
2215,455,-394,17653,4705,4369
2222,359,-405,17379,6638,2202
2104,289,-228,16903,7598,150
2051,335,-175,17776,5851,-1322
2083,329,-175,20264,1877,-4684
1864,689,-409,19447,1186,-4311
1994,792,-515,18385,3518,-539
1995,797,-481,17842,4758,2396
2002,679,-500,16525,6175,3465
2042,403,-316,16783,7672,1165
1997,427,-231,17558,7387,-2066
1644,585,-339,17794,7010,-2233
1854,834,-311,15508,5689,2409
2146,1020,-472,14648,5467,2875
2077,836,-446,13877,7073,2487
2001,625,-255,13579,6720,1480
2061,533,-86,14613,4032,-1503
1899,782,-346,14763,1101,-4949
1987,1032,-465,14272,3848,-1899
1874,994,-288,12831,5538,2186
1938,818,-245,11901,5631,5182
1925,697,-170,11040,5335,6338
1957,556,-155,10872,5624,5041
2152,543,-92,12063,5586,2688
2224,555,109,13775,5795,-301
2129,848,42,15028,3878,-2485
1772,1076,342,19978,2972,802
1821,843,101,21894,1096,5676
2095,578,-148,20160,-1371,7782
1953,548,-173,17155,-1741,7966
1765,300,-294,13444,-1350,7410
1842,160,-56,12006,-932,4815
2438,76,-47,12912,-1189,414
2909,100,-129,14236,-3217,-3903
2821,254,-285,14367,-6176,-5039
2463,426,-531,12351,-6222,-2128
2134,490,-670,10283,-2198,1139
1981,408,-663,9424,4629,2586
1962,326,-541,9412,13469,1487
1988,255,-204,9510,16540,-716
1994,290,3,10809,16658,-2256
2077,303,33,11841,15862,-2930
2078,326,43,11914,15475,-2101
2019,344,76,11489,14934,477
1938,255,144,11076,13807,3577
1923,168,229,11953,14228,3532
2101,205,466,12719,12413,1261
2071,264,508,14355,7284,335
2172,238,401,15430,2985,-42
2220,265,313,14768,-135,-2033
1890,464,308,13244,-1043,-2509
1691,604,270,12682,-1477,-1359
1557,518,218,11232,-2658,1608
1519,491,118,9957,-3205,4444
1735,399,-57,9487,-2208,5119
1961,319,84,8764,-1163,2583
2022,279,198,8474,-1819,240
1910,367,129,8812,-2599,-1598
1799,449,99,9190,-2200,-1089
1879,431,135,8866,-3165,-352
1978,398,112,8928,-3739,-570
2010,434,-15,8794,-3493,-1558
1983,486,-19,8264,-2788,-1443
2057,507,36,7654,-2585,-1234
1941,478,70,7151,-2994,-625
1894,463,-50,7172,-3084,-215
1980,453,-138,7220,-2441,-1404
1943,545,-199,6839,-1189,-3075
1874,674,-117,6346,-999,-2213
1840,699,-108,5983,-2560,-207
1877,692,-199,5141,-3998,1535
1961,666,-219,4171,-5146,2040
2022,553,-396,4111,-5789,3167
2114,602,-470,2976,-4032,4069
2220,506,-310,3113,-2746,4531
2256,420,-207,3758,-2559,3307
2199,373,-245,4638,-2128,1547
2014,430,-183,4824,-2206,683
1899,567,-274,4901,-3757,922
1809,655,-490,4440,-4340,780
1876,610,-567,3729,-3389,776
2027,477,-612,3744,-2507,2973
2345,313,-528,1886,-1783,3125
2630,340,-697,2115,-561,4197
2724,257,-434,1253,1105,4104
2661,181,-343,1901,1098,3181
2444,182,-321,2160,1070,1678
2205,178,-382,1712,1244,-344
1974,183,-352,1543,1077,-1476
1972,141,-269,3403,1392,-1894
2088,94,-335,5489,2679,-2692
2297,132,-361,6453,3122,-3953
2409,268,-359,6504,1731,-4224
2315,364,-449,5514,221,-3281
2196,301,-467,5587,-383,-2764
2209,299,-442,5544,166,-2599
2114,301,-479,5240,1648,-3092
2002,325,-449,5016,4175,-2965
1973,330,-392,4684,5852,-1765
2133,343,-258,4022,5683,-1239
2089,439,-239,3599,3984,-1605
1956,481,-277,3282,3175,-329
1807,554,-486,3069,2443,657
1746,503,-553,1878,3404,998
1713,441,-328,835,3063,743
1813,421,-153,431,1514,972
2329,243,-197,1714,1998,-1971
2182,290,-209,2550,3466,-4646
1952,422,-270,4295,4585,-3993
1848,485,-290,4084,5007,-2576
1879,515,-141,4248,4030,-1579
1950,494,-122,4544,2504,-1239
1967,512,-190,4389,1355,-449
2005,555,-198,4076,300,1232
2154,510,-209,4102,-8,2271
2086,560,-366,4986,1417,2772
2030,325,-409,5276,3544,2837
1942,340,-324,6017,5076,2189
2041,407,-236,6605,4869,551
2072,403,-176,7125,4329,-510
2109,408,-137,7279,3188,-1330
2136,367,-94,8231,2357,-1550
2212,385,-193,8952,2292,-1846
2026,632,-217,7514,2382,-662
1982,539,-119,6993,1348,2341
2083,315,-39,6913,-290,3242
2067,247,-119,7624,-581,3014
1949,185,-203,8378,885,1281
1968,125,-75,8746,1694,742
2206,156,-31,8476,367,1321
2486,228,-43,6799,-1733,2855
2741,119,36,6694,-4542,4441
2920,-31,-86,7795,-5831,2951
2629,-84,-201,8455,-5252,-1081
2139,98,-208,9389,-3313,-2915
1849,265,-207,9825,-1348,-2353
1704,327,-170,10027,176,451
1807,232,-93,10411,1549,3327
2034,123,-54,11419,3009,4353
2219,4,2,12669,4004,3830
2343,75,47,14002,2928,2078
2240,162,-66,13598,1882,1593
2018,217,-138,12883,1339,3272
1970,177,-196,11626,519,4369
1897,29,-157,10639,355,4505
1939,-34,-144,10783,813,4568
1965,29,-122,10658,607,4503
1838,136,-116,10007,-858,4586
1949,127,-187,10211,-1822,3317
1944,96,-382,10258,-588,-209
1840,53,-262,10589,1958,-2896
1754,77,-201,11087,3427,-4420
1749,241,-200,10692,4498,-4227
1780,357,-220,9239,5855,-2546
1846,291,-28,8222,6038,-1183
1929,369,30,8459,6086,-425
1896,413,4,7333,6024,1182
2404,214,802,9185,-219,2188
2443,175,170,7602,-4981,-434
2417,262,-63,7621,-5208,-3800
2367,213,34,8718,-4830,-6230
2386,279,132,10722,-6804,-9207
2133,358,-142,11513,-8359,-10625
2114,576,-9,10863,-8259,-10620
1919,570,-204,11141,-5697,-9339
1790,446,-400,12356,-1736,-7756
1997,390,-641,10889,2084,-6187
2177,385,-477,8122,3563,-7297
2162,404,-183,7799,3381,-8499
2022,510,-41,9103,699,-8191
1794,781,-186,10395,-1219,-4370
1721,825,-293,10900,-1734,754
1773,663,-313,12593,429,2496
1939,246,-464,13155,3852,1856
2356,73,-237,9504,2037,826
2462,73,-70,6578,-1736,-4138
2375,237,2,7402,-2393,-7282
2375,413,-120,7585,-3862,-9183
2265,504,-211,9633,-3970,-11262
2074,489,-209,11054,-4578,-12268
1916,671,-192,14453,-4580,-10410
2055,697,-175,18006,-2967,-7760
2241,679,-332,18454,-1851,-3724
2321,594,-403,16641,-1317,-1087
2584,379,-391,15119,-923,-1855
2436,323,-416,14573,-419,-5132
2033,295,-530,13710,848,-7425
1699,303,-542,11778,1182,-8792
1551,360,-423,10185,1291,-8509
1675,682,-344,9796,1261,-5246
1711,857,-364,10219,232,-549
1727,857,-467,11202,1333,6309
2042,567,-447,13264,3515,11431
2718,382,-84,15680,-1886,7792
2622,197,-363,19242,-6121,4274
2537,259,-704,22522,-4381,1314
2348,79,-1132,21286,-1205,-1640
2372,129,-1137,16607,3306,-5386
2322,390,-645,14570,6850,-8524
2173,479,-396,14752,7065,-10022
1934,560,-374,14701,6279,-9874
1594,673,-364,15583,7836,-7090
1952,580,-519,16046,8874,-6384
1732,419,-570,10129,4181,-8269
1334,575,-378,7141,3705,-6663
1241,711,-266,7754,5213,-1419
1589,546,-292,7807,4855,3648
1840,435,-398,7737,5355,5268
2161,267,-396,7338,5623,3594
2197,159,-346,6597,5463,-186
2054,206,-168,7499,5239,-2860
